Nr,Date,Time,f [Hz],Signal,Noise
79,2023-06-09,16:59:15.276,-1.0,0,3801.876985478888
79,2023-06-09,16:59:15.288,987.3655264701354,119947.61762090382,3073.6909906926194
79,2023-06-09,16:59:15.301,1006.220206807453,390572.947784009,2551.4516908177147
79,2023-06-09,16:59:15.314,1012.1883456326874,964438.379697002,5221.388280597779
79,2023-06-09,16:59:15.327,1013.3880058340662,1438372.3795669775,3648.2106267666877
79,2023-06-09,16:59:15.339,1009.4174812243497,1517230.708119873,3543.887704100234
79,2023-06-09,16:59:15.349,1010.4947087672213,1361324.7667971468,4919.357804880411
79,2023-06-09,16:59:15.359,1010.6342325877578,1264505.0570130819,4144.048135690055
79,2023-06-09,16:59:15.369,1010.9749688406949,1027526.2339176334,3369.5413667257467
79,2023-06-09,16:59:15.378,1008.2342702932967,797908.5786414559,4520.288297525285
79,2023-06-09,16:59:15.386,1010.6600254039453,605093.5795210325,5148.623437905493
79,2023-06-09,16:59:15.393,1011.2542041470143,585864.0929059748,5113.775695944567
79,2023-06-09,16:59:15.401,1011.1877407025928,612544.7659150044,5454.405542290378
79,2023-06-09,16:59:15.408,1010.1539034932696,577414.9076786576,4349.680209908888
79,2023-06-09,16:59:15.424,1010.9898117081796,400646.4488516623,7745.856766282658
79,2023-06-09,16:59:15.439,1010.0719629352011,354273.4684163133,5507.125194381095
79,2023-06-09,16:59:15.454,1007.1203109205962,327977.27199241554,3076.9045719042815
79,2023-06-09,16:59:15.470,1012.4682899205269,228703.21028931325,2801.81241855518
79,2023-06-09,16:59:15.477,1010.0138469605874,170649.8395874116,4510.222399151828
79,2023-06-09,16:59:15.485,1008.3703098162483,241222.17768781172,2660.909747670413
79,2023-06-09,16:59:15.492,1014.8828881756909,157158.6339742181,2740.2959203627156
79,2023-06-09,16:59:15.500,1004.8533098121906,126229.96629819882,3291.900840191709
79,2023-06-09,16:59:15.514,1006.0301278045513,95676.68325805762,4072.2835720002904
79,2023-06-09,16:59:15.529,-1.0,0,4860.968077653888
79,2023-06-09,16:59:15.544,1010.0320248049843,99085.99671591405,4207.258478024407
79,2023-06-09,16:59:15.559,1007.2317757282714,86174.67959081211,2360.049946913391
80,2023-06-09,16:59:52.612,-1.0,0,5667.724879433204
80,2023-06-09,16:59:52.620,919.378090228475,122467.85764658076,3708.2930601139287
80,2023-06-09,16:59:52.635,932.9061514400078,169024.52421439,3820.990222613738
80,2023-06-09,16:59:52.649,958.8856434103426,325097.58993605955,3116.2187280944554
80,2023-06-09,16:59:52.664,965.8001655006899,614391.9514153757,4732.526141286545
80,2023-06-09,16:59:52.679,984.5586482104873,1068396.5955117976,4902.793564913311
80,2023-06-09,16:59:52.684,1000.5460158090599,2578996.0589080253,4028.4064794338933
80,2023-06-09,16:59:52.689,1008.9364045336777,7493825.656427527,4517.920878280835
80,2023-06-09,16:59:52.694,1013.8345637329113,11409216.863648336,2426.4458091999377
80,2023-06-09,16:59:52.699,1011.4575594043525,10503965.866168322,2446.16891546624
80,2023-06-09,16:59:52.714,1010.0244877247793,8334389.349309034,3835.010544283922
80,2023-06-09,16:59:52.729,1009.4963308053079,6571140.243991167,4492.365166120437
80,2023-06-09,16:59:52.743,1010.1209211966896,5005708.524524567,4244.123971365866
80,2023-06-09,16:59:52.758,1010.8700472617237,3474330.821846982,2890.861090520261
80,2023-06-09,16:59:52.767,1010.0787212570392,2692432.10350946,4646.368493408015
80,2023-06-09,16:59:52.775,1009.1244982796702,2262365.7176765013,4150.9041695765245
80,2023-06-09,16:59:52.783,1010.7908758778815,1662259.8137063694,4763.059204095593
80,2023-06-09,16:59:52.791,1009.138303385439,1108716.0309487605,3020.6737391172824
80,2023-06-09,16:59:52.806,1010.5930310984451,722982.4529051433,4525.976574305202
80,2023-06-09,16:59:52.820,1011.180731471176,403585.4767205498,6165.473405763985
80,2023-06-09,16:59:52.834,1010.7255577255746,342329.80823670805,5439.457580842347
80,2023-06-09,16:59:52.848,1012.833878075661,273386.36440705357,4721.035871252026
80,2023-06-09,16:59:52.856,1008.2822378226441,172320.46162205725,3191.385739406608
80,2023-06-09,16:59:52.863,1011.3945078940808,189380.38607116457,4275.683989911101
80,2023-06-09,16:59:52.871,1010.7061786210511,106359.73503936722,5078.52105579636
80,2023-06-09,16:59:52.878,-1.0,0,6356.532015212259
81,2023-06-09,17:00:41.294,-1.0,0,3788.581838756838
81,2023-06-09,17:00:41.302,903.8466868322957,40751.506274307765,4297.797859783319
81,2023-06-09,17:00:41.309,941.9532817678573,141689.07158919473,3065.4772743139456
81,2023-06-09,17:00:41.316,951.7251049061721,131384.61136794256,4214.880611492944
81,2023-06-09,17:00:41.324,964.3530356609252,338028.2498180862,5067.922023103467
81,2023-06-09,17:00:41.331,982.6806233400009,970962.9752612014,6087.124616696111
81,2023-06-09,17:00:41.338,999.527881520439,2087107.0987258952,4056.922217590056
81,2023-06-09,17:00:41.353,1008.7922185123496,4024558.015776871,5146.293399789836
81,2023-06-09,17:00:41.368,1010.4412173405315,2904130.152065283,3719.8499743850707
81,2023-06-09,17:00:41.383,1001.9691920982089,940455.8502876997,4209.24829454991
81,2023-06-09,17:00:41.398,1006.4972200002261,465977.0576020075,3680.751867107353
81,2023-06-09,17:00:41.406,1003.0358294861503,210734.98843639912,2635.028840416375
81,2023-06-09,17:00:41.413,1003.9111384488998,155240.8857597713,6914.930091776256
81,2023-06-09,17:00:41.421,1005.1422528587798,174447.1384321615,4707.8759309326415
81,2023-06-09,17:00:41.428,1006.9531385863862,210893.82863500554,3916.4414961403927
81,2023-06-09,17:00:41.443,1005.5771924614712,132939.92916022657,4278.660945671816
81,2023-06-09,17:00:41.459,1006.4320327165801,170330.90291773627,4764.404293984208
81,2023-06-09,17:00:41.474,1008.4589358335577,175246.1027784251,7633.4916766165115
81,2023-06-09,17:00:41.489,1008.7728081146911,95785.34978296657,3970.56674866293
81,2023-06-09,17:00:41.496,-1.0,0,2472.3165720770016
82,2023-06-09,17:01:41.558,-1.0,0,3791.0733876968625
82,2023-06-09,17:01:41.566,1002.3505854159247,98872.92891147728,2345.377857199393
82,2023-06-09,17:01:41.574,994.5343042929634,145823.6191687593,5239.894170484223
82,2023-06-09,17:01:41.581,1007.1841934902143,118070.41661389716,4749.0937558217865
82,2023-06-09,17:01:41.589,1007.681976822123,196393.85171256363,2617.1366263336813
82,2023-06-09,17:01:41.604,1007.8124688574314,141740.5625849351,3679.3878337751976
82,2023-06-09,17:01:41.619,1008.7274376394155,291785.77674349525,2764.320716547965
82,2023-06-09,17:01:41.634,1004.0075361900916,438109.1839799184,5112.676132729207
82,2023-06-09,17:01:41.649,1005.3178907519191,682161.3627160825,3521.7482593109303
82,2023-06-09,17:01:41.656,1004.3758680245764,748710.5516879391,3743.475690716638
82,2023-06-09,17:01:41.664,1004.9180189441491,819409.089593393,4667.481438984071
82,2023-06-09,17:01:41.671,1006.7855917934928,951311.7904706047,2841.7903390593283
82,2023-06-09,17:01:41.679,1005.0226134472205,1047346.7642791477,5719.699433765708
82,2023-06-09,17:01:41.691,1004.5644627423504,1295560.5083058104,3920.4892008795596
82,2023-06-09,17:01:41.703,1002.0898460248342,1064753.425408044,6158.045572708072
82,2023-06-09,17:01:41.716,1005.5312099497401,943486.3824340224,4619.25735830611
82,2023-06-09,17:01:41.728,1005.0528087891765,992027.8829417658,2556.1016049498808
82,2023-06-09,17:01:41.736,1007.417991278868,834080.963669121,2929.443075410462
82,2023-06-09,17:01:41.744,1003.3234363626298,685191.0724267312,3110.316266010411
82,2023-06-09,17:01:41.751,1007.7010169138958,598319.0737214744,4312.696046330867
82,2023-06-09,17:01:41.759,1003.7722830346743,474825.63473223033,4687.223053438665
82,2023-06-09,17:01:41.774,1005.6194162983172,358926.8129312105,4674.807207280356
82,2023-06-09,17:01:41.789,1005.6687939647835,181032.99236227595,3665.343037423757
82,2023-06-09,17:01:41.804,1009.0884279801597,147755.09428286453,3676.0360337003585
82,2023-06-09,17:01:41.819,-1.0,0,3546.693853144505
82,2023-06-09,17:01:41.827,-1.0,0,3812.7478059775312
82,2023-06-09,17:01:41.834,1006.6724859425403,100860.04647502876,5131.9441905214035
82,2023-06-09,17:01:41.841,1009.4222141839882,268124.4309717479,3573.1158181689043
82,2023-06-09,17:01:41.849,1006.3918679588224,535014.0196403991,2745.1485805368984
82,2023-06-09,17:01:41.861,1005.1012712488798,936392.8993587885,4422.964844456628
82,2023-06-09,17:01:41.874,1007.9812689577282,1316937.0867197886,3431.181814409267
82,2023-06-09,17:01:41.886,1005.7096733176949,1372930.8427604677,6015.798302898737
82,2023-06-09,17:01:41.899,1005.6289757056602,1188667.6237614772,4562.884497491908
82,2023-06-09,17:01:41.906,1005.1760756847821,869778.7399319722,5267.078884448535
82,2023-06-09,17:01:41.914,1005.6325685842377,759897.7321775376,5140.109375924467
82,2023-06-09,17:01:41.921,1003.4288455162449,469234.21663748065,2921.0804507180414
82,2023-06-09,17:01:41.929,1001.1093741691815,247106.73081070094,3466.5973764769224
82,2023-06-09,17:01:41.944,1004.1179929308655,263624.24197583797,4341.475698811832
82,2023-06-09,17:01:41.959,1002.161240779198,296170.33402161667,5554.4377712885625
82,2023-06-09,17:01:41.973,1003.58312526855,343170.35982967436,3038.23623637986
82,2023-06-09,17:01:41.988,1003.7564385279532,570447.3333545774,4349.657098326659
82,2023-06-09,17:01:41.996,1002.5211668802507,719098.2870497054,3320.0139167016796
82,2023-06-09,17:01:42.003,1004.5272139314455,584237.9652128809,3739.8602293397485
82,2023-06-09,17:01:42.011,1005.5624818572539,308004.74568649445,4345.11973871407
82,2023-06-09,17:01:42.018,1005.4456249592034,168725.11540151734,4587.018882404655
82,2023-06-09,17:01:42.031,-1.0,0,4180.933781045686
82,2023-06-09,17:01:42.044,-1.0,0,3234.312792582562
82,2023-06-09,17:01:42.056,999.7766323160865,177569.55830278632,4820.693281413147
82,2023-06-09,17:01:42.069,1006.6051730802438,318126.54093081504,2934.657404202072
82,2023-06-09,17:01:42.077,1003.4305303778169,321888.58637098037,3349.2568029061163
82,2023-06-09,17:01:42.084,1004.6053317399671,479453.78663940995,3472.89424414546
